,Games,ReleaseDate,Rating,Recommendations,Owners,CategoryInAppPurchase,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,PriceFinal,RevenueMillions
148,CivCity: Rome,Apr 6 2007,67,143,75686,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99,9.99,0.75610314
149,Civilization IV(r): Warlords,Apr 6 2007,84,0,1174560,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,4.99,5.8610544
155,RoboBlitz,Nov 7 2006,80,0,36408,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,9.99,0.36371591999999997
156,Silverfall,Mar 20 2007,62,0,38201,False,False,False,False,False,False,True,False,False,False,False,False,False,9.99,9.99,0.38162799
159,S.T.A.L.K.E.R.: Shadow of Chernobyl,Mar 20 2007,82,4657,1029825,False,False,True,False,False,False,True,False,False,False,False,False,False,19.99,19.99,20.58620175
160,Full Spectrum Warrior,Jul 17 2007,80,104,111376,False,False,True,False,False,True,False,False,False,False,False,False,False,9.99,9.99,1.11264624
161,Full Spectrum Warrior: Ten Hammers,Jul 17 2007,70,0,108686,False,False,True,False,False,True,False,False,False,False,False,False,False,9.99,9.99,1.0857731400000001
162,Titan Quest,Jun 26 2007,77,2218,1594238,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
163,Titan Quest - Immortal Throne,Mar 5 2007,80,2216,1047402,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
164,Company of Heroes,Jul 17 2007,93,3856,2972719,False,False,True,False,False,True,False,False,False,False,False,False,False,19.99,19.99,59.42465281
165,Warhammer(r) 40000: Dawn of War(r) - Game of the Year Edition,Aug 7 2007,86,2212,1596749,False,False,False,False,False,True,False,False,False,False,False,False,False,12.99,12.99,20.74176951
166,Warhammer(r) 40000: Dawn of War(r) - Dark Crusade,Aug 7 2007,87,1715,1023010,False,False,False,False,False,True,False,False,False,False,False,False,False,12.99,12.99,13.2888999
167,Medieval II: Total War(tm),Nov 27 2007,88,5418,1794751,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99,19.99,35.877072489999996
168,Condemned: Criminal Origins,Oct 29 2012,78,891,482988,False,False,True,False,False,False,False,False,False,False,False,False,False,14.95,14.95,7.2206706
169,Rome: Total War(tm) - Collection,Aug 28 2007,92,5160,1632799,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99,9.99,16.31166201
170,Rome: Total War(tm) - Alexander,Aug 28 2007,79,266,760442,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,4.99,3.7946055800000003
171,Medieval II: Total War(tm) Kingdoms,Nov 27 2007,85,549,0,False,False,False,False,False,True,False,False,False,False,False,False,False,11.99,11.99,0.0
172,Heroes of Annihilated Empires,Nov 22 2006,65,153,51832,False,False,False,False,False,True,False,False,False,False,False,False,False,14.99,14.99,0.7769616800000001
173,Cossacks: Back to War,Sep 2 2010,60,726,164284,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,4.99,0.81977716
174,Cossacks: Art of War,Aug 26 2011,74,0,79273,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,4.99,0.39557227
175,Cossacks: European Wars,Aug 26 2011,74,135,100436,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,4.99,0.50117564
176,Cossacks II: Battle for Europe,Aug 26 2011,69,223,101691,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,4.99,0.5074380900000001
178,Natural Selection 2,Oct 30 2012,80,7873,1680326,False,True,True,False,False,True,False,False,False,False,False,False,False,9.99,9.99,16.786456740000002
179,Natural Selection 2,Oct 30 2012,80,7873,1680326,False,True,True,False,False,True,False,False,False,False,False,False,False,9.99,9.99,16.786456740000002
180,STAR WARS(tm) Republic Commando(tm),Jul 8 2009,78,3763,1206485,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,9.99,12.05278515
182,STAR WARS(tm) Jedi Knight - Jedi Academy(tm),Sep 16 2009,81,3535,1536488,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,9.99,15.349515120000001
183,STAR WARS(tm) Jedi Knight II - Jedi Outcast(tm),Sep 16 2009,89,1433,1217963,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,9.99,12.167450370000001
185,STAR WARS(tm) Battlefront(tm) II,Jul 8 2009,78,16580,2466416,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,9.99,24.63949584
186,Thrillville(r): Off the Rails(tm),Jul 8 2009,70,151,17935,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99,9.99,0.17917065
187,Armed and Dangerous(r),Jul 8 2009,78,0,19549,False,False,True,False,False,False,False,False,False,False,False,False,False,5.99,5.99,0.11709851
188,Shank,Oct 25 2010,67,1232,525494,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,9.99,5.249685060000001
189,Shank,Oct 25 2010,67,1232,525494,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,9.99,5.249685060000001
190,Ghost Master(r),Dec 21 2006,81,846,166257,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,4.99,0.82962243
192,FlatOut,Feb 2 2007,72,1241,309737,False,False,False,False,False,False,False,False,False,False,False,True,False,7.49,7.49,2.31993013
193,Making History: The Calm & the Storm,Mar 13 2007,70,453,67077,False,False,True,False,False,True,False,False,False,False,False,False,False,4.99,4.99,0.33471423000000006
194,Ducati World Championship,Sep 21 2007,35,161,41609,False,False,False,False,False,False,False,False,False,False,False,True,False,4.99,4.99,0.20762891
195,Dreamfall: The Longest Journey,Jan 12 2007,75,397,148143,False,False,False,True,False,False,True,False,False,False,False,False,False,19.99,19.99,2.96137857
196,The Longest Journey,May 1 2007,91,737,220421,False,False,True,True,False,False,True,False,False,False,False,False,False,9.99,9.99,2.20200579
197,Bloodline Champions,Oct 28 2011,79,1381,682066,False,False,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0
198,Joint Task Force,Mar 27 2007,68,0,32462,False,False,True,False,False,True,False,False,False,False,False,False,False,9.99,9.99,0.32429538
199,Nexus - The Jupiter Incident,Jul 3 2007,77,333,81604,False,True,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,0.81522396
200,Lost Planet(tm): Extreme Condition,Jun 26 2007,66,499,460570,False,False,True,True,False,False,False,False,False,False,False,False,False,14.99,14.99,6.9039443
201,Devil May Cry(r) 3 Special Edition,Jun 12 2007,66,1401,225442,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,19.99,4.50658558
205,Commandos 2: Men of Courage,Mar 15 2007,87,877,534103,False,False,True,False,False,False,False,False,False,False,False,False,False,3.99,3.99,2.13107097
206,Commandos 3: Destination Berlin,Mar 15 2007,72,415,499489,False,False,True,False,False,False,False,False,False,False,False,False,False,3.99,3.99,1.9929611100000002
207,Hitman 2: Silent Assassin,Mar 15 2007,87,1144,1309073,False,False,True,False,False,False,False,False,False,False,False,False,False,6.99,6.99,9.15042027
208,Hitman: Blood Money,Mar 15 2007,82,3895,1454166,False,False,True,False,False,False,False,False,False,False,False,False,False,8.99,8.99,13.07295234
209,Battlestations: Midway,Mar 15 2007,76,214,364259,False,False,True,False,False,False,False,False,False,False,False,False,False,6.99,6.99,2.54617041
210,Just Cause,Mar 15 2007,75,1565,1269616,False,False,True,False,False,False,False,False,False,False,False,False,False,6.99,6.99,8.87461584
211,Hitman: Codename 47,Mar 15 2007,73,1049,1134565,False,False,True,False,False,False,False,False,False,False,False,False,False,6.99,6.99,7.930609350000001
212,Deus Ex: Game of the Year Edition,Mar 29 2007,90,3706,1198773,False,False,True,False,False,False,False,False,False,False,False,False,False,6.99,6.99,8.37942327
213,Deus Ex: Invisible War,Mar 29 2007,80,679,876302,False,False,True,False,False,False,False,False,False,False,False,False,False,6.99,6.99,6.12535098
214,Thief: Deadly Shadows,Mar 29 2007,85,860,678121,False,False,True,False,False,False,False,False,False,False,False,False,False,8.99,8.99,6.09630779
215,Tomb Raider: Legend,Mar 29 2007,82,921,860519,False,False,True,True,False,False,False,False,False,False,False,False,False,6.99,6.99,6.01502781
216,Project: Snowblind,Mar 29 2007,76,110,67615,False,False,True,False,False,False,False,False,False,False,False,False,False,5.99,5.99,0.40501385
217,Rogue Trooper,Mar 29 2007,69,157,70484,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,9.99,0.70413516
218,Jade Empire(tm): Special Edition,Feb 27 2007,81,721,198002,False,False,False,False,False,False,True,False,False,False,False,False,False,14.99,14.99,2.96804998
219,Trackmania United Forever Star Edition,Apr 16 2008,80,633,129849,False,False,False,False,False,False,False,False,False,False,False,True,False,29.99,29.99,3.8941715099999996
220,Runaway A Road Adventure,Mar 14 2007,74,212,120344,False,False,False,True,False,False,False,False,False,False,False,False,False,9.99,9.99,1.20223656
222,Loki,Nov 5 2007,61,0,21343,False,False,False,False,False,False,True,False,False,False,False,False,False,9.99,9.99,0.21321657
224,X-Blades,Apr 30 2009,54,1846,547734,False,False,True,True,False,False,True,False,False,False,False,False,False,9.99,9.99,5.47186266
225,Two Worlds II,Feb 3 2011,76,3331,945172,False,False,False,False,False,False,True,False,False,False,False,False,False,19.99,19.99,18.89398828
227,Sid Meiers Railroads!,May 4 2007,77,1097,531772,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99,9.99,5.312402280000001
228,Railroad Tycoon 3,May 4 2007,80,273,226877,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99,9.99,2.26650123
229,Railroad Tycoon II Platinum,May 4 2007,89,296,175763,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,4.99,0.87705737
232,BioShock(tm),Aug 21 2007,96,16260,3635595,False,False,True,False,False,False,True,False,False,False,False,False,False,19.99,19.99,72.67554405
235,X-COM: Enforcer,Sep 4 2008,65,201,585756,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,4.99,2.92292244
236,Men of War(tm),May 6 2009,80,1203,338074,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,4.99,1.68698926
237,Death Track(r): Resurrection,May 6 2009,53,0,42685,False,False,False,False,False,False,False,False,False,False,False,True,False,2.99,2.99,0.12762815
238,NecroVision,May 20 2009,63,506,112990,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99,4.99,0.5638200999999999
239,Call of Duty(r) 4: Modern Warfare(r),Nov 12 2007,92,5983,1056728,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,19.99,21.12399272
241,Tomb Raider: Anniversary,Jun 5 2007,83,1111,904281,False,False,True,True,False,False,False,False,False,False,False,False,False,8.99,8.99,8.12948619
242,Kane and Lynch: Dead Men(tm),Dec 13 2007,67,1136,429722,False,False,True,False,False,False,False,False,False,False,False,False,False,6.99,6.99,3.0037567800000002
243,Conflict: Denied Ops,Feb 8 2008,58,0,63490,False,False,True,False,False,False,False,False,False,False,False,False,False,5.99,5.99,0.38030510000000006
244,Tomb Raider: Underworld,Nov 21 2008,80,1079,936922,False,False,True,True,False,False,False,False,False,False,False,False,False,8.99,8.99,8.42292878
245,Battlestations Pacific,May 13 2009,74,897,276557,False,False,True,False,False,True,False,False,False,False,False,False,False,8.99,8.99,2.48624743
246,Just Cause 2,Mar 23 2010,84,27899,4240721,False,False,True,True,False,False,False,False,False,False,False,False,False,14.99,14.99,63.56840779
253,Sam & Max 201: Ice Station Santa,May 16 2008,82,0,146170,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
254,Sam & Max 202: Moai Better Blues,May 16 2008,80,0,145273,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
255,Sam & Max 203: Night of the Raving Dead,May 16 2008,79,0,145273,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
256,Sam & Max 204: Chariots of the Dogs,May 16 2008,85,0,145632,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
258,Bone: Out From Boneville,Jun 17 2008,68,0,51653,False,False,False,True,False,False,False,False,False,False,False,False,False,9.99,9.99,0.5160134700000001
259,Bone: The Great Cow Race,Jun 17 2008,76,0,51115,False,False,False,True,False,False,False,False,False,False,False,False,False,9.99,9.99,0.5106388500000001
261,Strong Bads Cool Game for Attractive People: Season 1,Dec 18 2008,82,175,165181,False,False,False,True,False,False,False,False,False,False,False,False,False,19.99,19.99,3.3019681899999997
266,Geometry Wars: Retro Evolved,Jun 18 2007,76,507,167333,False,False,False,False,True,False,False,False,False,False,False,False,False,3.99,3.99,0.66765867
267,EVE Online,Dec 15 2010,88,4269,592571,False,False,False,False,False,False,True,False,False,False,False,False,True,19.99,19.99,11.84549429
268,RACE 07,Oct 15 2007,83,1637,1139587,False,False,False,False,False,False,False,False,False,False,False,True,False,3.99,3.99,4.54695213
271,Civilization IV: Beyond the Sword,Jul 24 2007,86,780,1193213,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99,9.99,11.92019787
272,BioShock(r) 2,Feb 9 2010,88,7624,3219325,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,19.99,64.35430674999999
273,BioShock Infinite,Mar 25 2013,94,55512,4619328,False,False,True,False,False,False,False,False,False,False,False,False,False,29.99,29.99,138.53364672
274,Freedom Force,May 29 2009,90,242,252524,False,False,False,False,False,True,True,False,False,False,False,False,False,4.99,4.99,1.26009476
276,Sid Meiers Civilization(r) V,Sep 21 2010,90,85750,9711421,False,False,False,False,False,True,False,False,False,False,False,False,False,29.99,29.99,291.24551578999996
278,Borderlands,Oct 26 2009,81,15545,3134313,False,False,True,False,False,False,True,False,False,False,False,False,False,19.99,19.99,62.654916869999994
280,Return to Castle Wolfenstein,Aug 3 2007,88,1533,356188,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99,4.99,1.77737812
283,DOOM 3,Aug 3 2007,87,1645,412863,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99,4.99,2.0601863700000003
287,RAGE,Oct 3 2011,79,8176,1325035,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,9.99,13.237099650000001
288,RAGE,Oct 3 2011,79,8176,1325035,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,9.99,13.237099650000001
290,Company of Heroes: Opposing Fronts,Sep 24 2007,87,457,2384453,False,False,True,False,False,True,False,False,False,False,False,False,False,19.99,19.99,47.66521547
291,Supreme Commander,Sep 28 2011,86,782,829851,False,False,False,False,False,True,False,False,False,False,False,False,False,14.99,14.99,12.439466490000001
292,Supreme Commander: Forged Alliance,Sep 28 2011,81,2834,905357,False,False,False,False,False,True,False,False,False,False,False,False,False,14.99,14.99,13.57130143
294,Frontlines(tm): Fuel of War(tm),Feb 29 2008,73,438,219165,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,19.99,4.38110835
