,Games,ReleaseDate,Rating,Recommendations,Owners,CategoryInAppPurchase,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,PriceFinal,RevenueMillions
398,Mission Runway,Jul 17 2009,0,0,11837,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.11825163000000001
399,Hunting Unlimited 2010,Jul 7 2009,0,120,44479,False,False,False,False,False,False,False,True,False,False,True,False,False,9.99,9.99,0.44434521000000005
429,Petz(r) Horsez(r) 2,Jun 13 2008,0,0,12196,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.12183804000000001
432,Silent Hunter(r): Wolves of the Pacific,Jun 13 2008,79,199,77479,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.77401521
433,Silent Hunter(r) III,Jun 13 2008,90,382,116219,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,1.16102781
434,Blazing Angels(r) 2: Secret Missions of WWII,May 13 2008,72,0,21522,False,False,True,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.21500478
435,Silent Hunter(r): Wolves of the Pacific U-Boat Missions,Jun 13 2008,0,0,47886,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.47838114000000004
437,IL-2 Sturmovik: 1946,Jun 13 2008,86,878,233693,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,2.33459307
440,IL-2 Sturmovik: 1946,Jun 13 2008,86,878,233693,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,2.33459307
468,Virtual Villagers: A New Home,May 12 2008,0,0,9864,False,False,False,False,True,False,False,True,False,False,False,False,False,9.99,9.99,0.09854136
469,Virtual Villagers: The Lost Children,May 12 2008,0,0,8967,False,False,False,False,True,False,False,True,False,False,False,False,False,9.99,9.99,0.08958033
470,Plant Tycoon,May 12 2008,0,0,10044,False,False,False,False,True,False,False,True,False,False,False,False,False,9.99,9.99,0.10033956
471,Fish Tycoon,May 12 2008,0,0,11478,False,False,False,False,True,False,False,True,False,False,False,False,False,9.99,9.99,0.11466522
472,Virtual Villagers - The Secret City,May 28 2008,0,0,13093,False,False,False,False,True,False,False,True,False,False,False,False,False,9.99,9.99,0.13079907000000002
473,Virtual Families,May 6 2009,0,0,4304,False,False,False,False,True,False,False,True,False,False,False,False,False,9.99,9.99,0.04299696
484,Children of the Nile: Enhanced Edition,Jul 8 2008,75,129,51832,False,False,False,False,False,True,False,True,False,False,False,False,False,7.99,7.99,0.41413768
485,Children of the Nile: Alexandria,Sep 22 2008,0,0,34794,False,False,False,False,False,True,False,True,False,False,False,False,False,2.49,2.49,0.08663706000000002
491,SPORE(tm),Dec 19 2008,84,8853,1512993,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,19.99,30.244730069999996
494,SPORE(tm) Creepy & Cute Parts Pack,Dec 19 2008,0,308,650680,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,19.99,13.0070932
596,Imperium Romanum Gold Edition,Nov 25 2008,63,162,140969,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,1.40828031
598,Grand Ages: Rome,Mar 20 2009,72,339,207687,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,2.07479313
599,Grand Ages: Rome - Reign of Augustus,Jan 2010,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,6.99,6.99,0.0
601,Tropico 3 - Steam Special Edition,Oct 20 2009,79,1266,1407356,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,14.059486439999999
606,Train Simulator 2016,Sep 17 2015,0,8701,937819,False,False,False,False,False,False,False,True,False,False,False,False,False,29.99,29.99,28.125191809999997
607,Train Simulator 2016,Sep 17 2015,0,8701,937819,False,False,False,False,False,False,False,True,False,False,False,False,False,29.99,29.99,28.125191809999997
608,Train Simulator 2016,Sep 17 2015,0,8701,937819,False,False,False,False,False,False,False,True,False,False,False,False,False,29.99,29.99,28.125191809999997
609,Train Simulator 2016,Sep 17 2015,0,8701,937819,False,False,False,False,False,False,False,True,False,False,False,False,False,29.99,29.99,28.125191809999997
610,Train Simulator 2016,Sep 17 2015,0,8701,937819,False,False,False,False,False,False,False,True,False,False,False,False,False,29.99,29.99,28.125191809999997
618,Trainz: Classic Cabon City,Sep 1 2010,0,0,32283,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,19.99,0.6453371699999999
619,Trainz Settle and Carlisle,Oct 1 2010,0,0,32283,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,19.99,0.6453371699999999
620,Trainz: Murchison 2, ,0,0,36229,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0
621,Trainz(tm) Simulator 12,Jun 8 2011,0,565,158904,False,False,False,False,False,False,False,True,False,False,False,False,False,29.99,29.99,4.7655309599999995
622,SPORE(tm) Galactic Adventures,Jun 23 2009,70,1363,718474,False,False,True,False,False,False,False,True,False,False,False,False,False,19.99,19.99,14.36229526
624,SimCity(tm) 4 Deluxe Edition,Jul 20 2010,0,2729,1145865,False,False,False,False,False,True,False,True,False,False,False,False,False,19.99,19.99,22.90584135
634,Cricket Revolution,Oct 28 2009,0,104,23136,False,True,False,False,False,False,False,True,False,False,True,False,False,2.99,2.99,0.06917664
646,Majesty 2,Sep 17 2009,72,309,106534,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,1.06427466
647,Majesty Gold HD,Sep 4 2009,0,195,111555,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,1.1144344499999999
654,The Graveyard,Mar 9 2009,0,424,24571,False,True,False,False,False,False,False,True,False,False,False,False,False,4.99,4.99,0.12260929000000001
717,STAR WARS(tm) Starfighter(tm),Jul 8 2009,71,320,738920,False,False,True,False,False,False,False,True,False,False,False,False,False,5.99,5.99,4.4261308
740,Armored Fist 3,Jun 18 2009,0,0,11837,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.11825163000000001
741,F-16 Multirole Fighter,Jun 18 2009,0,0,10761,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.10750239
742,F-22 Lightning 3,Jun 18 2009,0,0,13989,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.13975011
743,MiG-29 Fulcrum,Jun 2009,0,0,10940,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.1092906
744,Comanche 4,Jun 18 2009,74,0,18114,False,False,True,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.18095886000000003
745,Tachyon: The Fringe,Jun 18 2009,0,0,17397,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.17379603
748,Restaurant Empire II,May 27 2009,64,120,57213,False,True,False,False,True,True,False,True,False,False,False,False,False,19.99,4.99,0.28549287
754,Dawn of Discovery(tm),Jun 23 2009,82,142,93082,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,0.9298891800000001
761,From Dust,Aug 17 2011,76,1667,454472,False,False,False,True,False,False,False,True,False,False,False,False,False,14.99,14.99,6.8125352800000005
762,Tropico Reloaded,Jul 26 2009,0,280,236024,False,False,False,False,False,True,False,True,False,False,False,False,False,6.99,6.99,1.64980776
763,Tropico Reloaded,Jul 26 2009,0,280,236024,False,False,False,False,False,True,False,True,False,False,False,False,False,6.99,6.99,1.64980776
765,Patrician III,Nov 18 2010,75,230,135588,False,False,False,False,False,True,True,True,False,False,False,False,False,4.99,4.99,0.67658412
766,The Great Art Race, ,0,0,63310,False,False,False,False,False,True,False,True,False,False,False,False,False,7.99,7.99,0.5058469
774,Paws and Claws: Pampered Pets,Jul 17 2009,0,0,3766,False,False,False,False,True,False,False,True,False,False,False,False,False,6.99,6.99,0.02632434
775,Paws and Claws: Pet School,Jul 17 2009,0,0,3766,False,False,False,False,True,False,False,True,False,False,False,False,False,6.99,6.99,0.02632434
776,Paws and Claws: Pet Vet,Jul 17 2009,0,0,3946,False,False,False,False,True,False,False,True,False,False,False,False,False,6.99,6.99,0.02758254
777,18 Wheels of Steel: Extreme Trucker,Sep 23 2009,0,111,43044,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.43000956
778,Prison Tycoon 4: SuperMax, ,0,0,24212,False,False,False,False,False,False,False,True,False,False,False,False,False,24.99,24.99,0.60505788
782,Arma 2,Jun 29 2009,77,1928,1165234,False,False,True,False,False,True,False,True,False,False,False,False,False,12.99,12.99,15.13638966
783,Arma 2,Jun 29 2009,77,1928,1165234,False,False,True,False,False,True,False,True,False,False,False,False,False,12.99,12.99,15.13638966
784,Arma 2: Operation Arrowhead,Jun 29 2010,73,15312,4131318,False,False,True,False,False,True,False,True,False,False,False,False,False,19.99,19.99,82.58504681999999
815,Super Thunder Blade(tm),Sep 13 2010,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,2.99,2.99,0.0
828,Light of Altair,Jun 4 2009,66,0,18473,False,True,False,False,False,True,False,True,False,False,False,False,False,14.99,14.99,0.27691027
834,Project Freedom,Oct 14 2009,0,0,22419,False,False,True,False,False,False,False,True,False,False,False,False,False,2.99,2.99,0.06703281
835,Combat Wings: Battle of Britain,Oct 14 2009,0,216,86267,False,False,False,False,False,False,False,True,False,False,False,False,False,4.99,4.99,0.43047233
877,Angle of Attack,Aug 17 2009,0,0,897,False,False,True,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.00896103
878,All Aspect Warfare,Aug 17 2009,0,0,1076,False,False,True,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.01074924
882,Chocolatier(r): Decadence by Design(tm),Aug 12 2009,0,0,6995,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.06988005
883,Cooking Dash(r),Aug 12 2009,0,0,8071,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.08062929
884,Diaper Dash(r),Aug 12 2009,0,0,4125,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.04120875
885,Diner Dash:(r) Hometown Hero(tm),Aug 12 2009,0,0,10223,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.10212777
889,Wedding Dash(r) 2: Rings Around the World,Aug 12 2009,0,0,5560,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.0555444
891,DinerTown Tycoon,Sep 30 2009,0,0,6815,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.06808185
913,Coconut Queen,Dec 17 2009,0,0,1435,False,False,False,False,True,False,False,True,False,False,False,False,False,9.99,9.99,0.01433565
914,Build-A-Lot,Dec 17 2009,0,0,3587,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.03583413
915,Build-A-Lot 2: Town of the Year,Dec 17 2009,0,0,3766,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.037622340000000004
916,Build-A-Lot 3: Passport to Europe,Dec 17 2009,0,0,3408,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.03404592
917,Build-A-Lot 4: Power Source,Dec 17 2009,0,0,4663,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.046583370000000006
943,IL-2 Sturmovik: 1946,Jun 13 2008,86,879,2870,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.0286713
953,Train Simulator 2016,Sep 17 2015,0,8707,0,False,False,False,False,False,False,False,True,False,False,False,False,False,29.99,29.99,0.0
954,Train Simulator 2016,Sep 17 2015,0,8707,0,False,False,False,False,False,False,False,True,False,False,False,False,False,29.99,29.99,0.0
955,Train Simulator 2016,Sep 17 2015,0,8707,0,False,False,False,False,False,False,False,True,False,False,False,False,False,29.99,29.99,0.0
956,Train Simulator 2016,Sep 17 2015,0,8707,0,False,False,False,False,False,False,False,True,False,False,False,False,False,29.99,29.99,0.0
959,Tropico Reloaded,Jul 26 2009,0,280,236024,False,False,False,False,False,True,False,True,False,False,False,False,False,6.99,1.74,0.41068176
960,Arma 2,Jun 29 2009,77,1929,3194934,False,False,True,False,False,True,False,True,False,False,False,False,False,12.99,12.99,41.502192660000006
983,Hotel Giant 2,Jan 27 2010,58,0,43941,False,False,False,False,False,False,False,True,False,False,False,False,False,7.99,7.99,0.35108859000000003
997,Moonbase Alpha,Jul 6 2010,0,8095,1137794,False,False,False,True,False,True,False,True,False,False,False,False,False,0.0,0.0,0.0
1009,The Guild Gold Edition,Sep 9 2014,82,105,115501,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,1.15385499
1016,The Guild II,Jun 24 2010,61,403,476532,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,4.760554679999999
1017,The Guild II - Pirates of the European Seas,Jun 24 2010,63,0,271894,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,2.71622106
1019,The Guild II Renaissance,Jul 28 2010,56,1188,350270,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,3.4991973
1040,Stronghold HD,Oct 21 2013,81,1702,954319,False,False,False,False,False,True,False,True,False,False,False,False,False,5.99,5.99,5.716370810000001
1041,Stronghold HD,Oct 21 2013,81,1702,339509,False,False,False,False,False,True,False,True,False,False,False,False,False,5.99,5.99,2.03365891
1042,Stronghold Crusader HD,Oct 21 2013,78,1732,773714,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,7.72940286
1043,Stronghold HD,Oct 21 2013,81,1702,343813,False,False,False,False,False,True,False,True,False,False,False,False,False,5.99,5.99,2.0594398700000003
1058,Gratuitous Space Battles,Nov 16 2009,72,574,561902,False,True,False,False,False,True,False,True,False,False,False,False,False,14.99,14.99,8.422910980000001
1088,World of Zoo,Oct 30 2009,0,0,50397,False,False,False,False,False,False,False,True,False,False,False,False,False,14.99,14.99,0.75545103
1091,M.U.D. TV,Apr 19 2010,53,131,45017,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,0.44971983000000004
1095,F1 2010(tm),Sep 21 2010,84,250,86626,False,False,False,False,False,False,False,True,False,False,True,True,False,9.99,9.99,0.86539374
1098,F1 2011,Sep 19 2011,83,171,69588,False,False,False,False,False,False,False,True,False,False,True,True,False,14.99,14.99,1.04312412
1101,GT Legends,Nov 28 2012,84,171,128594,False,False,False,False,False,False,False,True,False,False,True,True,False,7.99,7.99,1.02746606
1104,Wings of Prey,Jan 8 2010,78,338,156931,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,1.56774069
1107,Land It!,Aug 1 2016,0,0,1435,False,True,False,False,True,False,False,True,False,False,False,False,False,9.99,9.99,0.01433565
1125,Theatre of War 2: Africa 1943,Jul 9 2010,63,0,98822,False,False,False,False,False,True,False,True,False,False,False,False,False,8.99,8.99,0.88840978
1127,Theatre of War 2: Kursk 1943,Jul 9 2010,0,0,70843,False,False,False,False,False,True,False,True,False,False,False,False,False,8.99,8.99,0.63687857
1128,Rig n Roll,Jul 9 2010,61,268,69408,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.69338592
1148,World Basketball Manager 2010,Apr 21 2010,0,120,19728,False,False,False,False,False,False,False,True,False,False,False,False,False,4.99,4.99,0.09844272
1151,Making History II: The War of the World,Aug 27 2010,38,194,38740,False,True,False,False,False,True,False,True,False,False,False,False,False,14.99,14.99,0.5807126
1160,Stronghold 3 Gold,May 25 2012,0,2326,719192,False,False,False,False,False,True,False,True,False,False,False,False,False,29.99,29.99,21.56856808
1176,The Sims(tm) 3,Jan 27 2011,86,6191,1124701,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,19.99,22.482772989999997
1178,The Sims(tm) 3,Jan 27 2011,86,6192,0,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,19.99,0.0
1180,Silent Hunter 5(r): Battle of the Atlantic,Mar 2010,62,686,81245,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.81163755
1189,Ship Simulator Extremes,Aug 27 2010,49,1009,191187,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,19.99,3.82182813
1222,My Tribe,Apr 21 2010,0,0,3049,False,False,False,False,True,False,False,True,False,False,False,False,False,9.99,9.99,0.030459510000000002
1246,Tropico 4: Steam Special Edition,Sep 1 2011,78,6855,2291908,False,False,False,False,False,True,False,True,False,False,False,False,False,14.99,3.74,8.57173592
1248,Jagged Alliance - Back in Action,Feb 8 2012,62,846,262747,False,False,False,False,False,True,True,True,False,False,False,False,False,19.99,19.99,5.252312529999999
1294,IL-2 Sturmovik: Cliffs of Dover,Jul 19 2011,60,555,209480,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,2.0927052
1297,Ride em Low,Nov 4 2013,0,0,20625,False,False,False,False,False,False,False,True,False,False,False,True,False,4.99,4.99,0.10291875
1299,Dive to the Titanic,Dec 17 2010,0,0,9326,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.09316674000000001
1300,Demolition Company Gold Edition,Aug 4 2011,0,122,25468,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.25442532
1310,Take On Helicopters,Oct 27 2011,70,511,321036,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,19.99,6.41750964
1312,ARMA: Gold Edition,Jul 13 2011,0,485,416091,False,False,True,False,False,True,False,True,False,False,False,False,False,9.99,9.99,4.15674909
1313,ARMA: Cold War Assault,Aug 8 2011,0,3286,1319834,False,False,True,False,False,True,False,True,False,False,False,False,False,5.99,5.99,7.90580566
1320,Hacker Evolution,Sep 14 2010,0,657,425955,False,False,False,False,False,False,False,True,False,False,False,False,False,4.99,4.99,2.12551545
1321,Hacker Evolution: Untold,Sep 14 2010,0,287,296106,False,True,False,False,False,False,False,True,False,False,False,False,False,4.99,4.99,1.4775689400000003
1323,Governor of Poker 2,Oct 11 2010,0,0,16141,False,False,False,True,True,False,False,True,False,False,False,False,False,7.99,7.99,0.12896659
1324,Governor of Poker 2 - Premium Edition,Oct 11 2010,0,133,32283,False,True,False,True,True,False,False,True,False,False,False,False,False,14.99,14.99,0.48392217
1335,Evochron Mercenary,Jan 16 2012,70,372,95055,False,True,True,False,False,False,False,True,False,False,False,False,False,19.99,19.99,1.90014945
1341,Virtua Fighter(tm) 2,Oct 26 2010,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,2.99,2.99,0.0
1357,SEGA Bass Fishing,Mar 4 2011,0,248,257725,False,False,False,False,False,False,False,True,False,False,True,False,False,7.99,7.99,2.05922275
1362,Universe Sandbox,Apr 29 2011,83,2648,766899,False,True,False,False,True,False,False,True,False,False,False,False,False,9.99,9.99,7.66132101
1367,Cities in Motion,Feb 22 2011,70,601,258084,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,19.99,5.159099159999999
1371,Pride of Nations,Jun 7 2011,70,0,31386,False,False,False,False,False,True,False,True,False,False,False,False,False,19.99,19.99,0.62740614
1372,Sengoku,Sep 15 2011,70,232,109583,False,False,False,False,False,True,True,True,False,False,False,False,False,9.99,9.99,1.09473417
1376,Fate of the World,Feb 28 2011,70,263,80528,False,True,False,False,True,True,False,True,False,False,False,False,False,9.99,9.99,0.80447472
1383,Farming Simulator 2011,Oct 29 2010,0,294,80707,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.80626293
1388,Iron Front: Digital War Edition,May 25 2012,55,511,83218,False,False,True,False,False,True,False,True,False,False,False,False,False,14.99,14.99,1.24743782
1395,DETOUR,May 16 2011,0,1445,364976,False,True,True,False,False,True,False,True,False,False,False,False,False,4.99,0.49,0.17883823999999998
1404,Agricultural Simulator 2011: Extended Edition,Feb 23 2011,0,153,53626,False,False,False,False,False,False,False,True,False,False,False,False,False,3.99,3.99,0.21396774000000002
1422,Air Conflicts: Secret Wars,Sep 30 2011,65,201,78196,False,False,True,False,False,False,False,True,False,False,False,False,False,7.99,7.99,0.62478604
1437,Toy Soldiers,Apr 27 2012,71,911,222573,False,False,True,False,True,True,False,True,False,False,False,False,False,9.99,9.99,2.22350427
1440,Demolition Inc.,Sep 19 2011,0,224,100615,False,True,True,False,True,True,False,True,False,False,False,False,False,5.99,5.99,0.60268385
1468,BEEP,May 6 2011,0,3861,623240,False,True,True,True,False,True,False,True,False,False,False,False,False,14.99,1.49,0.9286276
1476,Age of Empires(r) III: Complete Collection,Jan 5 2012,81,7658,1876355,False,False,False,False,False,True,False,True,False,False,False,False,False,39.99,39.99,75.03543645
1484,Arma 3,Sep 12 2013,74,63534,2785120,False,False,True,False,False,True,False,True,False,False,False,False,False,39.99,39.99,111.37694880000001
1488,Starpoint Gemini,Feb 16 2012,46,0,54522,False,False,False,False,False,False,True,True,False,False,False,False,False,13.99,13.99,0.76276278
1490,Memoir 44 Online,Oct 12 2011,0,217,316552,False,False,False,False,True,True,False,True,False,False,False,False,False,0.0,0.0,0.0
1492,Project Zomboid,Nov 8 2013,0,12449,735154,False,True,False,False,False,False,True,True,True,False,False,False,False,14.99,14.99,11.019958460000002
1540,Off-Road Drive,Sep 29 2011,60,333,65642,False,False,False,False,False,False,False,True,False,False,False,True,False,6.99,6.99,0.45883758
1544,SOL: Exodus,Jan 25 2012,57,0,62952,False,True,True,False,False,False,False,True,False,False,False,False,False,7.99,7.99,0.50298648
1547,Dungeons - The Dark Lord,Sep 27 2011,72,126,158186,False,False,False,False,False,True,True,True,False,False,False,False,False,19.99,19.99,3.1621381399999997
1568,Airline Tycoon 2,Oct 24 2011,57,351,113887,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,1.1377311300000001
1604,Crusader Kings II,Feb 14 2012,82,16341,1359649,False,False,False,False,False,True,True,True,False,False,False,False,False,39.99,9.99,13.58289351
1613,Waveform,Mar 20 2012,81,1727,474738,False,True,True,True,True,True,False,True,False,False,False,False,False,1.99,1.99,0.94472862
1638,Rocksmith(tm),Oct 16 2012,78,781,211633,False,False,False,False,True,False,False,True,False,False,False,False,False,29.99,29.99,6.34687367
1641,Gratuitous Tank Battles,May 17 2012,69,0,66180,False,True,False,False,False,True,False,True,False,False,False,False,False,9.99,9.99,0.6611382000000001
1643,Port Royale 3,May 4 2012,0,429,200513,False,False,True,False,False,True,False,True,False,False,False,False,False,14.99,14.99,3.0056898700000003
1648,Jagged Alliance: Crossfire,Aug 24 2012,63,145,116936,False,False,False,False,False,True,True,True,False,False,False,False,False,14.99,14.99,1.75287064
1700,Janes Advanced Strike Fighters,Mar 8 2012,0,293,31924,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,9.99,0.31892076
1702,Moon Breakers,May 17 2012,0,429,355292,False,True,True,False,False,False,False,True,False,True,False,False,False,0.0,0.0,0.0
1710,F1 2012(tm),Sep 17 2012,80,1042,324981,False,False,False,False,False,False,False,True,False,False,True,True,False,19.99,19.99,6.4963701899999995
1711,Omerta - City of Gangsters,Jan 31 2013,0,1329,289650,False,False,False,False,False,True,False,True,False,False,False,False,False,19.99,19.99,5.7901035
1713,Lunar Flight,Apr 10 2012,0,421,129670,False,True,False,False,False,False,False,True,False,False,False,False,False,14.99,14.99,1.9437533
1722,Mad Riders(tm),May 30 2012,0,0,20087,False,False,False,False,False,False,False,True,False,False,False,True,False,9.99,9.99,0.20066913
1725,Guns of Icarus Online,Oct 29 2012,64,11169,1370231,False,True,True,True,False,False,False,True,False,False,False,False,False,9.99,9.99,13.68860769
1738,Strike Suit Zero,Jan 23 2013,66,1365,479222,False,True,True,False,False,False,False,True,False,False,False,False,False,19.99,19.99,9.57964778
1739,Roller Coaster Rampage,Jun 19 2012,0,0,38201,False,True,False,False,True,False,False,True,False,False,False,False,False,9.99,9.99,0.38162799
1749,Lone Survivor: The Directors Cut,Apr 23 2012,81,1031,593826,False,True,True,True,False,False,True,True,False,False,False,False,False,14.99,14.99,8.90145174
1761,Pro Cycling Manager 2012,Jun 22 2012,0,0,20805,False,False,False,False,False,False,False,True,False,False,True,False,False,9.99,9.99,0.20784195000000003
1783,RaceRoom Racing Experience,Feb 12 2013,0,5750,3133058,True,False,False,False,False,False,False,True,False,True,True,True,False,0.0,0.0,0.0
1785,Thief(tm) Gold,May 22 2012,92,1116,814785,False,False,True,False,False,False,False,True,False,False,False,False,False,6.99,6.99,5.695347150000001
1786,Thief(tm) II: The Metal Age,May 22 2012,87,500,499130,False,False,True,False,False,False,False,True,False,False,False,False,False,6.99,6.99,3.4889187
1792,Galaxy on Fire 2(tm) Full HD,Aug 21 2012,0,1065,262747,False,True,True,False,False,True,False,True,False,False,False,False,False,7.99,7.99,2.0993485300000003
1795,Star Conflict,Feb 27 2013,75,8394,1959394,False,False,True,False,False,False,False,True,False,True,False,False,True,0.0,0.0,0.0
